Datetime,Gage_height,Discharge_tidally_filtered,Temperature,Specific_conductance,pH,DO,Mean_velocity,Discharge
5/11/2019 15:06,0.92,,21.5,340,7.1,9.3,-0.86,-2160
5/11/2019 15:12,0.98,,21.5,362,7.1,9.2,-0.92,-2310
5/11/2019 15:18,1.03,,21.5,378,7.1,9.1,-0.87,-2220
5/11/2019 15:24,1.08,,21.5,402,7.1,9,-0.89,-2260
5/11/2019 15:30,1.12,,21.5,426,7.1,9,-0.89,-2280
5/11/2019 15:36,1.15,,21.5,462,7.1,8.9,-0.89,-2290
5/11/2019 15:42,1.18,,21.5,497,7.1,8.7,-0.89,-2280
5/11/2019 15:48,1.22,,21.5,534,7.1,8.6,-0.9,-2320
5/11/2019 15:54,1.25,,21.5,576,7.1,8.4,-0.8,-2080
5/11/2019 16:00,1.27,-13.4,21.5,625,7.1,8.3,-0.82,-2130
5/11/2019 16:06,1.29,,21.5,651,7.1,8.2,-0.79,-2040
5/11/2019 16:12,1.32,,21.5,713,7.1,8,-0.83,-2160
5/11/2019 16:18,1.33,,21.5,759,7.1,7.9,-0.82,-2130
5/11/2019 16:24,1.36,,21.5,813,7.1,7.8,-0.82,-2150
5/11/2019 16:30,1.37,,21.5,869,7.1,7.7,-0.89,-2320
5/11/2019 16:36,1.39,,21.5,910,7.1,7.6,-0.85,-2230
5/11/2019 16:42,1.41,,21.5,983,7.1,7.4,-0.83,-2170
5/11/2019 16:48,1.42,,21.5,1030,7.1,7.3,-0.83,-2180
5/11/2019 16:54,1.43,,21.5,1110,7.1,7.2,-0.8,-2100
5/11/2019 17:00,1.43,-27.9,21.4,1190,7.1,7.1,-0.76,-2010
5/11/2019 17:06,1.45,,21.4,1280,7.1,7,-0.75,-1980
5/11/2019 17:12,1.45,,21.4,1350,7.1,6.9,-0.67,-1760
5/11/2019 17:18,1.46,,21.4,1440,7.1,6.8,-0.71,-1870
5/11/2019 17:24,1.47,,21.4,1520,7.1,6.7,-0.71,-1870
5/11/2019 17:30,1.47,,21.4,1630,7.1,6.6,-0.67,-1760
5/11/2019 17:36,1.46,,21.4,1670,7.1,6.5,-0.6,-1590
5/11/2019 17:42,1.45,,21.4,1750,7.1,6.4,-0.56,-1480
5/11/2019 17:48,1.43,,21.4,1820,7.1,6.4,-0.48,-1270
5/11/2019 17:54,1.41,,21.3,1960,7.1,6.2,-0.42,-1110
5/11/2019 18:00,1.38,-43.3,21.3,2000,7.1,6.2,-0.33,-877
5/11/2019 18:06,1.34,,21.3,2080,7.1,6.1,-0.24,-626
5/11/2019 18:12,1.3,,21.3,2110,7.1,6.1,-0.09,-228
5/11/2019 18:18,1.26,,21.3,2110,7.1,6,0.07,187
5/11/2019 18:24,1.22,,21.3,2120,7.1,6,0.18,458
5/11/2019 18:30,1.17,,21.3,2050,7.1,6.2,0.38,984
5/11/2019 18:36,1.13,,21.3,1980,7.1,6.2,0.41,1050
5/11/2019 18:42,1.09,,21.3,1930,7.1,6.3,0.56,1420
5/11/2019 18:48,1.05,,21.3,1750,7.1,6.5,0.6,1540
5/11/2019 18:54,1.02,,21.3,1780,7.1,6.4,0.6,1510
5/11/2019 19:00,0.98,-59.4,21.3,1760,7.1,6.4,0.63,1600
5/11/2019 19:06,0.93,,21.3,1680,7.1,6.5,0.63,1590
5/11/2019 19:12,0.89,,21.3,1590,7.1,6.6,0.74,1850
5/11/2019 19:18,0.85,,21.3,1550,7.1,6.6,0.8,1990
5/11/2019 19:24,0.8,,21.3,1550,7.1,6.6,0.82,2020
5/11/2019 19:30,0.76,,21.3,1430,7.1,6.8,0.83,2040
5/11/2019 19:36,0.71,,21.3,1340,7.1,6.8,0.83,2030
5/11/2019 19:42,0.66,,21.3,1230,7.2,7,0.84,2040
5/11/2019 19:48,0.61,,21.3,1150,7.2,7.1,0.86,2080
5/11/2019 19:54,0.56,,21.3,1070,7.2,7.2,0.86,2070
5/11/2019 20:00,0.5,-76,21.3,1010,7.2,7.3,0.89,2150
5/11/2019 20:06,0.44,,21.3,961,7.2,7.4,0.93,2230
5/11/2019 20:12,0.38,,21.4,914,7.2,7.5,1.01,2400
5/11/2019 20:18,0.32,,21.4,878,7.2,7.5,0.93,2200
5/11/2019 20:24,0.27,,21.4,816,7.2,7.6,0.92,2170
5/11/2019 20:30,0.21,,21.4,766,7.2,7.8,0.97,2270
5/11/2019 20:36,0.15,,21.4,719,7.2,7.9,0.91,2120
5/11/2019 20:42,0.09,,21.4,682,7.2,8,1,2310
5/11/2019 20:48,0.03,,21.4,639,7.2,8.1,0.97,2230
5/11/2019 20:54,-0.03,,21.4,601,7.2,8.2,1.04,2370
5/11/2019 21:00,-0.09,-93,21.3,546,7.2,8.4,0.93,2120
5/11/2019 21:06,-0.16,,21.3,525,7.2,8.4,0.97,2190
5/11/2019 21:12,-0.22,,21.3,491,7.2,8.5,0.98,2200
5/11/2019 21:18,-0.28,,21.3,459,7.1,8.6,1.02,2270
5/11/2019 21:24,-0.34,,21.3,438,7.1,8.7,1.01,2240
5/11/2019 21:30,-0.4,,21.3,420,7.1,8.8,1.05,2310
5/11/2019 21:36,-0.46,,21.3,393,7.1,8.8,1.04,2270
5/11/2019 21:42,-0.52,,21.3,372,7.1,8.9,0.92,2010
5/11/2019 21:48,-0.58,,21.3,354,7.1,9,1.04,2240
5/11/2019 21:54,-0.63,,21.3,338,7.1,9.1,0.96,2070
5/11/2019 22:00,-0.69,-110,21.3,323,7.1,9.1,1.02,2180
5/11/2019 22:06,-0.74,,21.3,309,7.1,9.2,1.03,2190
5/11/2019 22:12,-0.79,,21.3,299,7.1,9.2,1.01,2140
5/11/2019 22:18,-0.84,,21.3,294,7.1,9.3,0.96,2020
5/11/2019 22:24,-0.88,,21.3,285,7.1,9.3,0.96,2010
5/11/2019 22:30,-0.93,,21.3,270,7.1,9.4,0.93,1940
5/11/2019 22:36,-0.97,,21.3,264,7.1,9.5,0.95,1980
5/11/2019 22:42,-1.01,,21.3,262,7.1,9.5,0.89,1850
5/11/2019 22:48,-1.05,,21.3,251,7.1,9.6,0.94,1940
5/11/2019 22:54,-1.08,,21.3,251,7.1,9.6,0.92,1890
5/11/2019 23:00,-1.11,-128,21.3,245,7.1,9.6,0.86,1750
5/11/2019 23:06,-1.13,,21.3,238,7.1,9.7,0.88,1790
5/11/2019 23:12,-1.15,,21.3,240,7.1,9.7,0.77,1570
5/11/2019 23:18,-1.15,,21.3,236,7.1,9.7,0.7,1430
5/11/2019 23:24,-1.15,,21.3,230,7.1,9.8,0.74,1510
5/11/2019 23:30,-1.14,,21.3,228,7.1,9.8,0.61,1250
5/11/2019 23:36,-1.12,,21.3,226,7.1,9.8,0.54,1100
5/11/2019 23:42,-1.09,,21.3,224,7.1,9.8,0.47,962
5/11/2019 23:48,-1.04,,21.3,223,7.1,9.8,0.46,948
5/11/2019 23:54,-0.96,,21.3,223,7.1,9.8,0.22,455
5/12/2019 0:00,-0.87,-146,21.3,224,7.1,9.8,0.1,210
5/12/2019 0:06,-0.77,,21.3,222,7.1,9.7,0.01,21.2
5/12/2019 0:12,-0.7,,21.3,219,7.1,9.8,-0.1,-220
5/12/2019 0:18,-0.59,,21.3,219,7.1,9.6,-0.17,-372
5/12/2019 0:24,-0.5,,21.3,219,7.1,9.6,-0.28,-599
5/12/2019 0:30,-0.41,,21.3,219,7.1,9.8,-0.35,-761
5/12/2019 0:36,-0.33,,21.3,219,7.1,9.8,-0.48,-1070
5/12/2019 0:42,-0.25,,21.3,220,7.1,9.8,-0.55,-1220
5/12/2019 0:48,-0.17,,21.3,225,7.1,9.8,-0.59,-1330
5/12/2019 0:54,-0.09,,21.3,225,7.1,9.8,-0.63,-1430
5/12/2019 1:00,-0.02,-163,21.2,227,7.1,9.8,-0.66,-1500
5/12/2019 1:06,0.05,,21.2,230,7.1,9.7,-0.77,-1770
5/12/2019 1:12,0.14,,21.2,233,7.1,9.7,-0.8,-1860
5/12/2019 1:18,0.22,,21.2,235,7.1,9.6,-0.77,-1800
5/12/2019 1:24,0.31,,21.2,239,7.1,9.6,-0.77,-1830
5/12/2019 1:30,0.39,,21.2,243,7.1,9.5,-0.82,-1940
5/12/2019 1:36,0.48,,21.2,246,7.1,9.5,-0.89,-2140
5/12/2019 1:42,0.56,,21.1,253,7.1,9.4,-0.89,-2160
5/12/2019 1:48,0.65,,21.1,261,7.1,9.3,-0.97,-2370
5/12/2019 1:54,0.74,,21.1,269,7.1,9.2,-0.97,-2390
5/12/2019 2:00,0.83,-180,21.1,280,7.1,9.1,-0.98,-2440
5/12/2019 2:06,0.9,,21,289,7.1,9,-1.01,-2530
5/12/2019 2:12,0.98,,21,303,7.1,8.9,-1.02,-2560
5/12/2019 2:18,1.05,,21,315,7.1,8.8,-1.05,-2660
5/12/2019 2:24,1.11,,21,338,7.1,8.7,-1.12,-2870
5/12/2019 2:30,1.19,,21,364,7.1,8.6,-1.08,-2770
5/12/2019 2:36,1.25,,21,391,7.1,8.5,-1.09,-2830
5/12/2019 2:42,1.29,,21,417,7.1,8.4,-1.08,-2800
5/12/2019 2:48,1.34,,21,456,7.1,8.2,-1.06,-2780
5/12/2019 2:54,1.39,,20.9,471,7.1,8.2,-1.09,-2870
5/12/2019 3:00,1.43,-196,20.9,527,7.1,8,-1.07,-2820
5/12/2019 3:06,1.47,,20.9,585,7.1,7.9,-1.01,-2660
5/12/2019 3:12,1.5,,20.9,607,7.1,7.8,-1.04,-2740
5/12/2019 3:18,1.53,,20.9,666,7.1,7.6,-0.99,-2630
5/12/2019 3:24,1.56,,20.9,741,7.1,7.5,-0.98,-2600
5/12/2019 3:30,1.6,,20.9,789,7.1,7.4,-0.98,-2630
5/12/2019 3:36,1.62,,20.9,890,7.1,7.2,-1.01,-2710
5/12/2019 3:42,1.66,,20.9,950,7.1,7.1,-1.02,-2740
5/12/2019 3:48,1.68,,20.8,1080,7.1,7,-1.02,-2740
5/12/2019 3:54,1.71,,20.8,1200,7.1,6.8,-1.02,-2770
5/12/2019 4:00,1.73,-212,20.8,1310,7.1,6.7,-1.01,-2740
5/12/2019 4:06,1.75,,20.8,1490,7.1,6.5,-0.98,-2650
5/12/2019 4:12,1.78,,20.8,1630,7.1,6.4,-0.99,-2700
5/12/2019 4:18,1.81,,20.7,1790,7.1,6.2,-1.05,-2860
5/12/2019 4:24,1.82,,20.7,1950,7.1,6.1,-1.05,-2880
5/12/2019 4:30,1.85,,20.7,2130,7.1,6,-1.04,-2830
5/12/2019 4:36,1.88,,20.6,2310,7.1,5.9,-1.02,-2790
5/12/2019 4:42,1.9,,20.6,2470,7.1,5.8,-1.02,-2820
5/12/2019 4:48,1.91,,20.6,2630,7.1,5.7,-1.02,-2800
5/12/2019 4:54,1.94,,20.6,2840,7.1,5.7,-1.02,-2810
5/12/2019 5:00,1.97,-226,20.5,3060,7.1,5.6,-1.07,-2960
5/12/2019 5:06,1.99,,20.5,3310,7.1,5.6,-1.08,-3000
5/12/2019 5:12,2,,20.5,3560,7.1,5.5,-1.01,-2810
5/12/2019 5:18,2.02,,20.4,3880,7.1,5.5,-0.97,-2700
5/12/2019 5:24,2.03,,20.4,4320,7.1,5.5,-1.02,-2850
5/12/2019 5:30,2.06,,20.3,4760,7.1,5.4,-1.04,-2910
5/12/2019 5:36,2.08,,20.3,5310,7.1,5.4,-0.99,-2760
5/12/2019 5:42,2.09,,20.2,5900,7.1,5.4,-1.01,-2830
5/12/2019 5:48,2.12,,20.2,6580,7.1,5.4,-0.96,-2700
5/12/2019 5:54,2.14,,20.2,7300,7.1,5.4,-0.99,-2780
5/12/2019 6:00,2.15,-240,20.1,8080,7.1,5.5,-0.98,-2750
5/12/2019 6:06,2.16,,20.1,8920,7.1,5.5,-1.01,-2830
5/12/2019 6:12,2.18,,20,10000,7.1,5.6,-0.99,-2790
5/12/2019 6:18,2.2,,20,10900,7.1,5.6,-0.87,-2470
5/12/2019 6:24,2.21,,19.9,13000,7.2,5.8,-0.76,-2140
5/12/2019 6:30,2.23,,19.7,15200,7.2,6,-0.8,-2280
5/12/2019 6:36,2.24,,19.7,15300,7.2,6,-0.9,-2570
5/12/2019 6:42,2.25,,19.4,19100,7.3,6.3,-0.96,-2720
5/12/2019 6:48,2.25,,19.3,20400,7.4,6.4,-0.9,-2570
5/12/2019 6:54,2.26,,19.2,22300,7.4,6.6,-0.91,-2590
5/12/2019 7:00,2.26,-254,19.1,23500,7.5,6.7,-0.87,-2470
5/12/2019 7:06,2.27,,19,24300,7.5,6.8,-0.73,-2070
5/12/2019 7:12,2.26,,18.9,25500,7.6,6.9,-0.8,-2270
5/12/2019 7:18,2.25,,18.9,26000,7.6,6.9,-0.73,-2060
5/12/2019 7:24,2.23,,18.8,26100,7.6,7,-0.72,-2040
5/12/2019 7:30,2.22,,18.8,26400,7.6,7,-0.58,-1640
5/12/2019 7:36,2.19,,18.8,26800,7.6,7,-0.44,-1230
5/12/2019 7:42,2.16,,18.7,27300,7.6,7.1,-0.31,-876
5/12/2019 7:48,2.12,,18.7,27600,7.6,7.1,-0.2,-568
5/12/2019 7:54,2.09,,18.7,27800,7.6,7.1,0.06,177
5/12/2019 8:00,2.06,-266,18.7,27700,7.6,7,0.05,127
5/12/2019 8:06,2.02,,18.7,27600,7.6,7,0.29,797
5/12/2019 8:12,1.99,,18.7,27400,7.6,7,0.33,902
5/12/2019 8:18,1.97,,18.7,26700,7.6,7,0.39,1090
5/12/2019 8:24,1.94,,18.8,24900,7.6,6.9,0.47,1300
5/12/2019 8:30,1.93,,18.8,24900,7.6,6.8,0.54,1480
5/12/2019 8:36,1.9,,18.9,23100,7.5,6.8,0.54,1480
5/12/2019 8:42,1.89,,19,21200,7.5,6.6,0.39,1080
5/12/2019 8:48,1.87,,19.1,19100,7.4,6.4,0.42,1160
5/12/2019 8:54,1.84,,19.2,17600,7.4,6.4,0.37,1020
5/12/2019 9:00,1.83,-277,19.2,16700,7.3,6.2,0.51,1390
5/12/2019 9:06,1.8,,19.2,14900,7.3,6.1,0.59,1600
5/12/2019 9:12,1.78,,19.2,14100,7.3,6,0.78,2120
5/12/2019 9:18,1.76,,19.2,13300,7.2,6,0.63,1720
5/12/2019 9:24,1.73,,19.3,13300,7.3,6,0.83,2240
5/12/2019 9:30,1.7,,19.3,12700,7.2,5.9,0.95,2570
5/12/2019 9:36,1.68,,19.4,13000,7.2,5.8,0.76,2050
5/12/2019 9:42,1.66,,19.4,10900,7.2,5.8,0.76,2040
5/12/2019 9:48,1.62,,19.4,10900,7.2,5.8,0.8,2140
5/12/2019 9:54,1.59,,19.4,9890,7.2,5.7,0.91,2440
5/12/2019 10:00,1.56,-287,19.4,9940,7.2,5.7,0.97,2590
5/12/2019 10:06,1.52,,19.4,9480,7.2,5.7,0.97,2580
5/12/2019 10:12,1.49,,19.4,8930,7.2,5.7,0.95,2520
5/12/2019 10:18,1.46,,19.4,8730,7.2,5.7,1.05,2770
5/12/2019 10:24,1.42,,19.4,7740,7.2,5.6,1.19,3140
5/12/2019 10:30,1.4,,19.4,7340,7.2,5.6,1.19,3130
5/12/2019 10:36,1.36,,19.4,7230,7.1,5.6,1.1,2870
5/12/2019 10:42,1.34,,19.4,7060,7.1,5.6,1.16,3020
5/12/2019 10:48,1.31,,19.4,6280,7.1,5.6,1.05,2730
5/12/2019 10:54,1.28,,19.4,6010,7.1,5.6,1.03,2670
5/12/2019 11:00,1.25,-294,19.3,5380,7.1,5.6,1.04,2690
5/12/2019 11:06,1.22,,19.4,5330,7.1,5.6,1.02,2630
5/12/2019 11:12,1.19,,19.4,5200,7.1,5.7,1.06,2720
5/12/2019 11:18,1.16,,19.3,4900,7.1,5.6,1.07,2740
5/12/2019 11:24,1.13,,19.3,4760,7.1,5.7,1.05,2680
5/12/2019 11:30,1.1,,19.4,4520,7.1,5.7,1.07,2720
5/12/2019 11:36,1.09,,19.4,4310,7.1,5.7,1.05,2670
5/12/2019 11:42,1.06,,19.5,4220,7.1,5.7,1.07,2710
5/12/2019 11:48,1.04,,19.4,3880,7.1,5.7,1.03,2610
5/12/2019 11:54,1.01,,19.5,3680,7.1,5.8,1.08,2730
5/12/2019 12:00,1.01,-300,19.5,3480,7.1,5.8,0.91,2310
5/12/2019 12:06,1.01,,19.4,3220,7.1,5.8,0.82,2070
5/12/2019 12:12,0.98,,19.5,2950,7.1,5.9,0.9,2280
5/12/2019 12:18,0.98,,19.5,2770,7.1,5.9,0.8,2010
5/12/2019 12:24,1.01,,19.5,2590,7.1,5.9,0.77,1940
5/12/2019 12:30,0.99,,19.6,2400,7.1,6,0.71,1790
5/12/2019 12:36,1.05,,19.6,2210,7.1,6,0.6,1540
5/12/2019 12:42,1.04,,19.4,2000,7.1,6.1,0.59,1490
5/12/2019 12:48,1.05,,19.6,1860,7.2,6.1,0.57,1440
5/12/2019 12:54,1.07,,19.6,1690,7.2,6.2,0.52,1320
5/12/2019 13:00,1.11,-305,19.6,1630,7.2,6.2,0.44,1130
5/12/2019 13:06,1.15,,19.6,1530,7.2,6.2,0.33,858
5/12/2019 13:12,1.19,,19.6,1410,7.2,6.3,0.15,392
5/12/2019 13:18,1.24,,19.5,1330,7.2,6.4,0.15,394
5/12/2019 13:24,1.27,,19.5,1310,7.1,6.4,0.06,164
5/12/2019 13:30,1.37,,19.5,1250,7.1,6.4,-0.08,-209
5/12/2019 13:36,1.37,,19.5,1230,7.1,6.3,-0.16,-432
5/12/2019 13:42,1.45,,19.5,1220,7.1,6.2,-0.31,-820
5/12/2019 13:48,1.52,,19.5,1240,7.1,6.4,-0.4,-1060
5/12/2019 13:54,1.54,,19.5,1310,7.1,6.4,-0.49,-1300
5/12/2019 14:00,1.57,-307,19.4,1290,7.1,6.4,-0.54,-1430
5/12/2019 14:06,1.59,,19.5,1410,7.1,6.4,-0.58,-1550
5/12/2019 14:12,1.63,,19.4,1450,7.1,6.4,-0.61,-1650
5/12/2019 14:18,1.64,,19.4,1530,7.1,6.3,-0.57,-1520
5/12/2019 14:24,1.66,,19.5,1750,7.1,6.1,-0.57,-1540
5/12/2019 14:30,1.7,,19.5,2030,7.1,6,-0.71,-1930
5/12/2019 14:36,1.71,,19.3,1950,7.1,6.3,-0.72,-1950
5/12/2019 14:42,1.75,,19.3,2310,7.1,6.3,-0.77,-2080
5/12/2019 14:48,1.78,,19.3,2680,7.1,6.1,-0.73,-1980
5/12/2019 14:54,1.79,,19.4,3120,7.1,5.9,-0.73,-1980
5/12/2019 15:00,1.83,-306,19.3,3420,7.1,6,-0.79,-2150
5/12/2019 15:06,1.86,,19.2,3980,7.1,5.9,-0.85,-2320
5/12/2019 15:12,1.88,,19.2,4390,7.1,5.9,-0.87,-2400
5/12/2019 15:18,1.91,,19.1,4680,7.1,5.8,-0.85,-2330
5/12/2019 15:24,1.93,,19.1,5100,7.1,5.8,-0.77,-2130
5/12/2019 15:30,1.96,,19.1,5550,7.1,5.8,-0.85,-2340
5/12/2019 15:36,1.97,,19,6190,7.1,5.8,-0.83,-2310
5/12/2019 15:42,2,,19,6680,7.1,5.7,-0.77,-2130
5/12/2019 15:48,2.02,,,,,,-0.91,-2530
5/12/2019 15:54,2.04,,,,,,-0.83,-2320
5/12/2019 16:00,2.07,-303,,,,,-0.87,-2430
5/12/2019 16:06,2.09,,,,,,-0.82,-2280
5/12/2019 16:12,2.11,,,,,,-0.84,-2350
5/12/2019 16:18,2.12,,,,,,-0.84,-2350
5/12/2019 16:24,2.15,,,,,,-0.85,-2380
5/12/2019 16:30,2.16,,,,,,-0.83,-2330
5/12/2019 16:36,2.19,,,,,,-0.85,-2390
5/12/2019 16:42,2.21,,,,,,-0.84,-2370
5/12/2019 16:48,2.22,,,,,,-0.87,-2480
5/12/2019 16:54,2.25,,,,,,-0.87,-2480
5/12/2019 17:00,2.27,-298,,,,,-0.85,-2400
5/12/2019 17:06,2.29,,,,,,-0.86,-2440
5/12/2019 17:12,2.31,,,,,,-0.85,-2410
5/12/2019 17:18,2.32,,,,,,-0.86,-2450
5/12/2019 17:24,2.34,,,,,,-0.87,-2490
5/12/2019 17:30,2.35,,,,,,-0.9,-2590
5/12/2019 17:36,2.38,,,,,,-0.91,-2610
5/12/2019 17:42,2.4,,,,,,-0.93,-2670
5/12/2019 17:48,2.41,,,,,,-0.94,-2710
5/12/2019 17:54,2.43,,,,,,-0.91,-2630
5/12/2019 18:00,2.45,-290,,,,,-0.93,-2680
5/12/2019 18:06,2.47,,,,,,-0.89,-2580
5/12/2019 18:12,2.47,,,,,,-0.93,-2700
5/12/2019 18:18,2.5,,,,,,-0.91,-2640
5/12/2019 18:24,2.52,,,,,,-0.87,-2540
5/12/2019 18:30,2.52,,,,,,-0.91,-2650
5/12/2019 18:36,2.54,,,,,,-0.85,-2480
5/12/2019 18:42,2.56,,,,,,-0.85,-2460
5/12/2019 18:48,2.57,,,,,,-0.81,-2360
5/12/2019 18:54,2.58,,,,,,-0.81,-2360
5/12/2019 19:00,2.59,-280,,,,,-0.77,-2260
5/12/2019 19:06,2.6,,,,,,-0.83,-2420
5/12/2019 19:12,2.61,,,,,,-0.8,-2340
5/12/2019 19:18,2.61,,,,,,-0.83,-2440
5/12/2019 19:24,2.62,,,,,,-0.79,-2300
5/12/2019 19:30,2.63,,,,,,-0.81,-2370
5/12/2019 19:36,2.64,,,,,,-0.7,-2050
5/12/2019 19:42,2.63,,,,,,-0.68,-1990
5/12/2019 19:48,2.62,,,,,,-0.61,-1800
5/12/2019 19:54,2.61,,,,,,-0.6,-1740
5/12/2019 20:00,2.59,-268,,,,,-0.45,-1330
5/12/2019 20:06,2.57,,,,,,-0.38,-1100
5/12/2019 20:12,2.55,,,,,,-0.24,-698
5/12/2019 20:18,2.53,,,,,,-0.13,-391
5/12/2019 20:24,2.5,,,,,,0.05,158
5/12/2019 20:30,2.47,,,,,,0.2,578
5/12/2019 20:36,2.45,,,,,,0.21,605
5/12/2019 20:42,2.43,,,,,,0.3,854
5/12/2019 20:48,2.41,,,,,,0.43,1240
5/12/2019 20:54,2.39,,,,,,0.53,1520
5/12/2019 21:00,2.37,-255,,,,,0.49,1400
5/12/2019 21:06,2.36,,,,,,0.52,1480
5/12/2019 21:12,2.34,,,,,,0.56,1590
5/12/2019 21:18,2.33,,,,,,0.52,1480
5/12/2019 21:24,2.31,,,,,,0.61,1750
5/12/2019 21:30,2.29,,,,,,0.62,1780
5/12/2019 21:36,2.27,,,,,,0.73,2080
5/12/2019 21:42,2.25,,,,,,0.74,2100
5/12/2019 21:48,2.23,,,,,,0.83,2340
5/12/2019 21:54,2.21,,,,,,0.84,2370
5/12/2019 22:00,2.19,-240,,,,,0.8,2250
5/12/2019 22:06,2.17,,,,,,0.91,2580
5/12/2019 22:12,2.15,,,,,,0.83,2330
5/12/2019 22:18,2.13,,,,,,0.86,2400
5/12/2019 22:24,2.1,,,,,,0.92,2590
5/12/2019 22:30,2.08,,,,,,0.99,2770
5/12/2019 22:36,2.06,,,,,,1.09,3040
5/12/2019 22:42,2.04,,,,,,1.07,2980
5/12/2019 22:48,2.01,,,,,,1.11,3080
5/12/2019 22:54,1.99,,,,,,1.09,3020
5/12/2019 23:00,1.96,-224,,,,,1.01,2790
5/12/2019 23:06,1.94,,,,,,1.05,2900
5/12/2019 23:12,1.91,,,,,,0.94,2600
5/12/2019 23:18,1.89,,,,,,0.9,2480
5/12/2019 23:24,1.87,,,,,,0.81,2220
5/12/2019 23:30,1.84,,,,,,0.87,2370
5/12/2019 23:36,1.82,,,,,,0.85,2310
5/12/2019 23:42,1.79,,17.3,12000,7.1,5.9,0.92,2510
5/12/2019 23:48,1.77,,17.4,11700,7.1,5.8,0.91,2480
5/12/2019 23:54,1.75,,17.4,11400,7.1,5.9,0.9,2450
5/13/2019 0:00,1.73,-206,17.4,11400,7.1,5.9,0.96,2610
5/13/2019 0:06,1.7,,17.3,10400,7.1,5.8,0.9,2440
5/13/2019 0:12,1.68,,17.3,9660,7.1,5.7,0.99,2670
5/13/2019 0:18,1.67,,17.3,9980,7.1,5.7,0.99,2670
5/13/2019 0:24,1.65,,17.3,9230,7.1,5.7,0.97,2610
5/13/2019 0:30,1.64,,17.5,9300,7.1,5.8,0.99,2660
5/13/2019 0:36,1.62,,17.4,8730,7.1,5.7,0.98,2630
5/13/2019 0:42,1.62,,17.5,8460,7.1,5.8,0.95,2550
5/13/2019 0:48,1.6,,17.5,8210,7.1,5.8,0.91,2450
5/13/2019 0:54,1.6,,17.4,7740,7.1,5.7,0.9,2420
5/13/2019 1:00,1.59,-187,17.5,7500,7.1,5.7,0.9,2420
5/13/2019 1:06,1.6,,17.4,7160,7.1,5.7,0.81,2160
5/13/2019 1:12,1.59,,17.5,6760,7.1,5.7,0.82,2180
5/13/2019 1:18,1.59,,17.6,6480,7.1,5.8,0.77,2060
5/13/2019 1:24,1.6,,17.5,6080,7.1,5.8,0.72,1930
5/13/2019 1:30,1.61,,17.6,5730,7.1,5.8,0.66,1780
5/13/2019 1:36,1.62,,17.6,5650,7.1,5.8,0.61,1650
5/13/2019 1:42,1.64,,17.6,5220,7.1,5.8,0.54,1440
5/13/2019 1:48,1.66,,17.6,5060,7.1,5.8,0.51,1370
5/13/2019 1:54,1.69,,17.6,4910,7.1,5.8,0.33,877
5/13/2019 2:00,1.73,-166,17.6,4760,7.1,5.8,0.26,698
5/13/2019 2:06,1.77,,17.5,4510,7.1,5.9,0.19,516
5/13/2019 2:12,1.81,,17.6,4880,7.1,5.8,0.01,27.3
5/13/2019 2:18,1.85,,17.6,4910,7.1,5.8,-0.15,-411
5/13/2019 2:24,1.88,,17.7,4970,7.1,5.8,-0.24,-658
5/13/2019 2:30,1.92,,17.6,4830,7.1,5.7,-0.27,-742
5/13/2019 2:36,1.95,,17.7,4940,7.1,5.8,-0.38,-1040
5/13/2019 2:42,1.98,,17.8,5400,7.1,5.8,-0.38,-1060
5/13/2019 2:48,2,,17.7,5420,7.1,5.7,-0.44,-1210
5/13/2019 2:54,2.03,,17.7,5380,7.1,5.7,-0.48,-1330
5/13/2019 3:00,2.05,-144,17.7,5410,7.1,5.8,-0.52,-1450
5/13/2019 3:06,2.07,,17.6,5660,7.1,5.8,-0.54,-1520
5/13/2019 3:12,2.09,,17.6,6400,7.1,5.7,-0.66,-1830
5/13/2019 3:18,2.11,,17.6,6760,7.1,5.7,-0.7,-1970
5/13/2019 3:24,2.12,,17.6,6750,7.1,5.7,-0.73,-2060
5/13/2019 3:30,2.14,,17.6,7200,7,5.7,-0.74,-2090
5/13/2019 3:36,2.17,,17.5,7310,7.1,5.7,-0.71,-2000
5/13/2019 3:42,2.18,,17.5,7610,7.1,5.7,-0.86,-2420
5/13/2019 3:48,2.2,,17.4,7970,7.1,5.7,-0.75,-2120
5/13/2019 3:54,2.21,,17.4,8760,7.1,5.7,-0.8,-2270
5/13/2019 4:00,2.24,-121,17.3,9220,7.1,5.7,-0.86,-2450
5/13/2019 4:06,2.25,,17.2,9610,7.1,5.8,-0.86,-2430
5/13/2019 4:12,2.27,,17.1,10000,7.1,5.8,-0.85,-2400
5/13/2019 4:18,2.29,,17.1,10400,7.1,5.7,-0.89,-2530
5/13/2019 4:24,2.31,,17.1,10800,7.1,5.8,-0.85,-2410
5/13/2019 4:30,2.33,,17,11300,7.1,5.8,-0.84,-2400
5/13/2019 4:36,2.35,,16.9,11800,7.1,5.8,-0.86,-2470
5/13/2019 4:42,2.38,,16.9,12100,7.1,5.8,-0.85,-2440
5/13/2019 4:48,2.4,,16.8,12500,7.1,5.7,-0.89,-2570
5/13/2019 4:54,2.41,,16.8,12800,7.1,5.7,-0.8,-2300
5/13/2019 5:00,2.44,,16.7,13100,7.1,5.7,-0.83,-2400
5/13/2019 5:06,2.46,,16.6,13500,7.1,5.8,-0.77,-2220
